video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
video_0012,0008,你敢说跟你没关系。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0012,0009,此时此刻最重要的是世子的安危啊！,-0.6,-0.6,-0.6,-0.8,Negative,valid
video_0012,0010,子冉，孤王对不起你,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0012,0011,是你杀死了我的尊儿，你心里高兴，所以你哭不出来是不是,-1.0,-0.8,-1.0,-1.0,Negative,test
video_0012,0012,宫中一连发生两件丧事，臣妾哀伤至极,-1.0,-1.0,-0.8,-1.0,Negative,test
video_0012,0013,吕雉啊吕雉，你也不过如此，哈哈哈哈哈哈,0.6,1.0,0.2,0.6,Positive,train
video_0012,0014,王后娘娘一人之下，还缺什么呢,-0.2,0.4,-0.8,-0.2,Negative,valid
video_0012,0015,哀家如果饿死了不正好遂了你的意吗？,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0012,0016,你别难过，馆陶会一直陪着你的,1.0,0.8,0.8,0.0,Positive,test
video_0012,0017,今天在紫苏那里，本王差点就保不住你了。,-1.0,-0.8,-1.0,-1.0,Negative,valid
video_0012,0018,她不见我，还不让我进去。,-1.0,-0.8,-1.0,-1.0,Negative,test
video_0012,0019,到时候代王的伤痛也许就过去了。,0.4,-0.2,0.2,-0.8,Positive,train
video_0012,0020,吕路他们弄的那个小皇帝进宫了吗,0.0,0.0,0.0,0.0,Neutral,train
video_0012,0021,盯着就不出岔子了，一群蠢货。,-1.0,-1.0,-0.8,0.2,Negative,train
video_0012,0022,这不可能,-1.0,-0.4,-1.0,-1.0,Negative,train
video_0012,0023,想造哀家的反，你还差了点。,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0012,0024,恭喜侯爷，凯旋归来。,1.0,1.0,0.2,0.4,Positive,test
video_0012,0025,你没有想到，本侯爷也有今天吧,-0.6,0.0,0.2,-0.8,Negative,train
video_0012,0026,你说我怎么就生了你这样一个笨女儿呢我。,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0012,0027,我要做爹了。,1.0,0.8,1.0,1.0,Positive,test
video_0012,0028,我们现在有孩子了，不能再像以前那样得过且过。,-0.2,0.4,-0.4,0.2,Negative,train
video_0012,0029,太皇太后没有杀我们，说明她老了心软了。,0.4,0.6,0.2,-0.4,Positive,valid
video_0012,0030,我求你，我求你给我们吕家的子孙留一条活路,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0012,0031,转眼间，我已经变成太后娘娘了,0.4,0.0,0.0,0.8,Positive,train
video_0012,0032,我真希望可以停在看你跳舞的那天晚上。,0.2,0.4,0.0,0.2,Positive,train
video_0012,0033,也不知道这一走我们什么时候还能再见面,-0.2,-1.0,-0.2,0.8,Negative,train
video_0012,0034,总是希望武儿能够胜过他哥哥,0.2,0.4,-0.4,0.8,Positive,train
video_0012,0035,周亚夫虽然是个人才，但是多年没有带兵了。,-0.2,-0.6,-0.2,-0.2,Negative,train
video_0012,0036,皇上看奏折的时候不喜欢别人打扰，你以后最好少出现为妙。,-0.8,-0.8,-0.6,-0.4,Negative,train
video_0012,0037,朕看奏折的时候不许打扰。,-1.0,-0.8,-1.0,-1.0,Negative,valid
video_0012,0038,你可别告诉我你不喜欢美女。,0.0,-0.4,0.0,1.0,Neutral,train
video_0012,0039,太好了，你这么想就对了。,1.0,1.0,1.0,1.0,Positive,valid
video_0012,0040,傻孩子，你胆子也太大了。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0012,0041,回公主的话，还没有办好。,-1.0,-0.6,-0.8,-0.8,Negative,train
video_0012,0042,只要你给他一个温暖的怀抱，让她觉得安全，其他的都不重要。,0.8,0.6,0.8,1.0,Positive,valid
video_0012,0043,如果她真的想死的话，没人帮得了她,-0.8,-0.8,-0.8,-0.4,Negative,train
video_0012,0044,我活得好辛苦，我真的好辛苦。,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0012,0045,姐姐不是进宫以来一直都过着轻松的日子吗？,0.2,0.6,0.4,0.8,Positive,valid
video_0012,0046,反正本宫横竖都得不到皇上的爱。,-0.8,-0.8,-0.2,1.0,Negative,train
video_0012,0047,如果皇上宠幸你的话，你求个情不就行了吗？,-0.6,0.6,-1.0,-1.0,Negative,valid
video_0013,0001,哎，我走的时候落了一本书，你看到没啊？,0.0,-0.2,0.0,0.0,Neutral,valid
video_0013,0002,那怎么办？那我们现在出去玩。,0.2,0.2,0.0,0.2,Positive,train
video_0013,0003,怕你啊，喝就喝,-0.2,0.2,-1.0,-1.0,Negative,train
video_0013,0004,老规矩，就是脱衣服。,1.0,-0.4,0.6,0.8,Positive,train
video_0013,0005,行，你说什么就是什么，你说什么规矩就是什么规矩,0.2,0.4,-0.2,0.4,Positive,valid
video_0013,0006,我凭什么出去啊，你有本事进来啊！,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0013,0007,今天她进了我这屋，谁也别想把他带走,-1.0,-1.0,-0.8,-1.0,Negative,train
video_0013,0008,你们一帮大男人设牌局对付一个女孩，合适吗,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0013,0009,神经病啊你。,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0013,0010,我从来就没见过一个女生，三更半夜还在男生宿舍打牌厮混,-1.0,-0.8,-1.0,-1.0,Negative,valid
video_0013,0011,我就知道你这种人做什么事都半途而废。,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0013,0012,真的呀。,1.0,0.6,0.6,1.0,Positive,valid
video_0013,0013,还没有呢。,-0.4,0.0,-0.4,-0.6,Negative,train
video_0013,0014,就水到渠成的时候，自然而然就牵了。,1.0,0.6,0.6,1.0,Positive,valid
video_0013,0015,欢迎各位同学来到沧浪书院，首先呢，要恭喜大家都过了大一,0.6,1.0,0.8,0.0,Positive,train
video_0013,0016,好大的一碗心灵鸡汤。,-0.2,0.2,0.2,-1.0,Negative,train
video_0013,0017,我怎么觉得挺好的呢？还挺有意思的。,1.0,1.0,0.8,1.0,Positive,test
video_0013,0018,人没目标死了算了，他的意思就是让你放任自流。,-1.0,-0.8,-0.6,-1.0,Negative,valid
video_0013,0019,别被他那一双正直的双眼给蒙蔽了。,-1.0,-0.8,-0.6,-1.0,Negative,train
video_0013,0020,你知不知道一个小小的差错？就可以让一整栋大楼倒塌。,-0.8,-0.2,-0.4,-0.4,Negative,train
video_0013,0021,我很好奇，你到底喜不喜欢建筑,-0.4,0.0,0.0,-1.0,Negative,train
video_0013,0022,喂，娟儿，我收工了,1.0,0.0,0.6,1.0,Positive,train
video_0013,0023,啊，就是因为你这个棋谱，完，一夜回到解放前了。,0.2,-1.0,0.2,1.0,Positive,train
video_0013,0024,这个是送你的礼物。,1.0,0.0,0.6,1.0,Positive,train
video_0013,0025,不行，改天就找不到,-1.0,-0.6,-0.6,-1.0,Negative,train
video_0013,0026,把本来已经平息了的事件再次推到了风口浪尖上。,-1.0,-0.8,-0.6,-1.0,Negative,test
video_0013,0027,郑微你能不能清醒一点啊！,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0013,0028,"不是这样的,我不相信",-1.0,-0.8,-1.0,-1.0,Negative,valid
video_0013,0029,你为什么不接我电话呀，你知道我打了多少个电话吗？,-0.8,-1.0,-0.8,-0.8,Negative,train
video_0013,0030,不好意思，我没听见。,-0.6,-0.8,-0.8,-1.0,Negative,train
video_0013,0031,我就要这么作践自己,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0013,0032,我喜欢那个曾经聪颖独立，潇洒自如的你,-0.2,1.0,-0.4,-0.8,Negative,train
video_0013,0033,我在年轻的时候有一个男孩子他很爱很爱我。,-0.2,0.8,-1.0,-1.0,Negative,valid
video_0013,0034,你乖乖把这些吃了，你想知道什么我都会告诉你。,0.0,0.6,0.4,0.2,Neutral,train
video_0013,0035,你这偷懒的方法太低级了,0.2,-0.8,0.4,1.0,Positive,test
video_0014,0001,这么想我呀，看见我激动的犯病啦？,0.6,0.2,0.4,1.0,Positive,train
video_0014,0002,还差个300多，你们家那房写的谁的名？,-0.6,0.0,0.2,-0.2,Negative,train
video_0014,0003,哎，反正你别把这件事算在郑开司头上，人家如果需要赔偿的话，就从我工资里扣呗。,-0.6,-0.6,-0.8,-0.2,Negative,valid
video_0014,0004,这时候要是办砸了，我可跟你玩命。,-0.6,-1.0,-0.8,-1.0,Negative,train
video_0014,0005,我当年就应该把你从我们家阳台推下去摔死。,-1.0,-1.0,-0.8,-1.0,Negative,train
video_0014,0006,哥，我求你，不要丢我一个人在这里，可以吗？,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0014,0007,输了你得去死,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0014,0008,这事不能我们自己干，一旦被人发现就没人跟我们比了。,-0.2,-0.6,-0.8,-0.8,Negative,valid
video_0014,0009,你一段让我想起来会汗毛倒立的口哨,-0.6,-0.8,-0.2,-0.2,Negative,train
video_0014,0010,要不是你带着我，我估计早就被人骗进小黑屋了，我命就交给你了。,0.0,-0.4,-0.2,-0.2,Neutral,valid
video_0014,0011,我在大量搜集某一种牌型的时候也非常在意其他牌型的数量,-0.2,0.0,-0.2,-0.8,Negative,train
video_0014,0012,你想在我们面前炫耀，所以你才会输,-0.2,-0.6,-0.6,0.2,Negative,train
video_0014,0013,你同伴告诉我的。,0.8,0.0,0.0,1.0,Positive,valid
video_0014,0014,三张石头，一张剪刀一张布,0.0,0.0,-0.2,0.0,Neutral,train
video_0014,0015,我就知道你没憋什么好屁,-1.0,-1.0,-0.6,-1.0,Negative,test
video_0014,0016,想知道被淘汰是什么下场吗？,-0.4,-0.2,-0.8,-0.6,Negative,train
video_0014,0017,我以我的生命起誓，这次绝对不是在骗你,0.4,0.6,-0.2,-0.2,Positive,valid
video_0014,0018,等布再减少两张，我们就行动,0.0,0.0,0.0,-0.2,Neutral,valid
video_0014,0019,拿石头去比，最差也是平局,-0.2,0.0,-0.2,-0.6,Negative,train
video_0014,0020,可你不把这张卡片打出去，那就死定了,-0.6,-0.8,-0.6,-0.6,Negative,train
video_0014,0021,跟我比吧，你要是赢了，我给你两颗星，要是输了，你只需要给我一颗,0.0,0.0,0.4,-0.2,Neutral,valid
video_0014,0022,那个人要是真的愿意出来，也是选择跟我盲比，毕竟还有赢的机会。,0.0,0.0,-0.4,0.4,Neutral,train
video_0014,0023,我等你。,1.0,0.4,-0.2,1.0,Positive,test
video_0014,0024,别担心，我替你们去,-0.2,0.4,0.0,-0.6,Negative,valid
video_0014,0025,我们也只是听说，万一。,-1.0,0.0,-0.4,-1.0,Negative,train
video_0014,0026,我不同意，我不想赎他,-0.6,-1.0,-0.8,-0.2,Negative,train
video_0014,0027,最少能卖150万美金，如果抗到最后，价格没准还能更高,0.0,0.2,-0.8,-0.8,Neutral,valid
video_0014,0028,你他妈真是个骗子啊,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0014,0029,从今天起，你妈就是我妈,-1.0,0.6,0.0,-1.0,Negative,train
video_0014,0030,亲兄弟也靠不住啊,-0.6,-1.0,-1.0,-0.8,Negative,valid
video_0014,0031,这样就可以多维持几个月,-1.0,0.6,-0.6,-1.0,Negative,valid
video_0014,0032,爸爸尽力了,-1.0,-0.2,-1.0,-1.0,Negative,valid
video_0014,0033,但他一定需要你陪在他身边。,0.2,0.4,0.6,-0.4,Positive,train
video_0015,0001,据我推测应该是送她的同伙杀人越货。,0.0,-0.6,-0.6,-0.2,Neutral,test
video_0015,0002,我最恨骗子。,-0.6,-1.0,-0.6,0.0,Negative,train
video_0015,0003,你实在是太low了,-1.0,-1.0,-1.0,-1.0,Negative,test
video_0015,0004,平均值一万四千九百六十万千米。,0.0,0.0,0.0,0.2,Neutral,train
video_0015,0005,承认你妈啊承让。,-1.0,-0.8,-1.0,-0.8,Negative,train
video_0015,0006,你想要什么我都给你啊！,-0.6,0.4,-0.6,-1.0,Negative,valid
video_0015,0007,看来我暗示的还不够明显啊，我问你金子呢,-1.0,-0.8,-1.0,-1.0,Negative,valid
video_0015,0008,都是道上的，给点面子啦,-0.6,0.8,0.0,-1.0,Negative,valid
video_0015,0009,纹一半太疼受不了，就喊停了,-0.6,-0.6,-1.0,-1.0,Negative,train
video_0015,0010,你把箱子放哪了？,-1.0,0.0,-1.0,-1.0,Negative,train
video_0015,0011,表妹，今天这个生日，你一定会很惊喜，祝你幸福。,0.6,1.0,0.8,0.8,Positive,valid
video_0015,0012,那箱子是封死的嘛，谁知道里面是黄金呢,-1.0,-0.2,-0.8,-1.0,Negative,test
video_0015,0013,我哪知道他怎么死的,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0015,0014,你别扯淡了，那我的命在陪你玩，要玩你自己玩，我必须走。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0015,0015,唐仁，抓人呐,-1.0,-0.6,-1.0,-0.6,Negative,train
video_0015,0016,两份资料里唯一重合的信息。,0.0,0.0,0.0,0.0,Neutral,train
video_0015,0017,小妹妹，这个人你认识吗,1.0,0.4,0.2,0.6,Positive,train
video_0015,0018,他是我隔壁班同学，好久都没有去学校了。,-0.2,0.0,0.0,0.6,Negative,valid
video_0015,0019,你真好看。,1.0,1.0,0.0,0.4,Positive,train
video_0015,0020,行行行，好，五天就五天，再减就成负的了,-1.0,-0.8,-1.0,-0.2,Negative,valid
video_0015,0021,全泰国黑白两道，都没人敢惹他,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0015,0022,你怎么又是一个人在家？,0.0,-0.6,-0.2,0.0,Neutral,train
video_0015,0023,你不是很上镜,1.0,-0.8,0.6,1.0,Positive,train
video_0015,0024,丹的爸爸，他一直在跟踪你。,-0.2,-0.6,-0.6,0.0,Negative,train
video_0015,0025,可以去澳洲啊，那边阳光好，海鲜也很棒啊！,-0.2,1.0,0.6,-1.0,Negative,valid
video_0015,0026,可怜可怜我吧，我真的很惨的，我们几个人策划了半年多。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0015,0027,外面千好万好，都不如家好，可是回去又能干什么呢？,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0015,0028,我想我完成一次完美的犯罪。,0.0,-0.2,0.2,0.0,Neutral,test
video_0015,0029,哭哭个毛线啊，又不是溺水,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0015,0030,这话好像是大反派的回答,-0.4,-0.4,-0.8,-1.0,Negative,valid
video_0015,0031,这种桥段，在我们侦探推理届并不新鲜。,1.0,-0.6,0.6,1.0,Positive,train
video_0015,0032,利用监控录像，把我包装成了嫌疑犯,-0.4,-0.6,-0.2,-1.0,Negative,train
video_0015,0033,我不得不说，干得实在是太漂亮了,1.0,1.0,0.2,1.0,Positive,train
video_0015,0034,住嘴,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0015,0035,就算这本日记是真的，你也不能指证我是凶手。,-0.6,-0.8,-0.4,-0.8,Negative,test
video_0015,0036,这只是个巧合，证据呢,-0.4,-0.4,0.0,-0.8,Negative,valid
video_0015,0037,这种蓝牙音箱有记忆功能，你打开手机，看能不能自动连接上,0.0,0.0,0.0,0.0,Neutral,train
video_0015,0038,谁要嫁给你啊？穷光蛋。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0015,0039,你说话好像不结巴了,1.0,0.2,1.0,1.0,Positive,train
video_0015,0040,当然，这些都是假设，也没有证据可以证明一个死人的性取向。,0.0,-0.6,0.0,0.0,Neutral,train
video_0015,0041,恶人是不是该这么笑，哈哈哈,0.2,-0.4,0.6,1.0,Positive,valid
video_0016,0001,那年冬季长跑，我跑第一,1.0,0.6,0.8,1.0,Positive,train
video_0016,0002,那年过年我爸去给您送了一个索尼收音机。,1.0,0.4,0.2,1.0,Positive,train
video_0016,0003,我是梦特，我现在叫孟特娇,1.0,0.0,1.0,1.0,Positive,train
video_0016,0004,都是同学啊，咱们派一个代表讲两句好不好，夏洛！,1.0,0.6,1.0,1.0,Positive,valid
video_0016,0005,你不是跟我说你给你妈扫墓去了吗,-0.2,-0.4,-0.4,1.0,Negative,test
video_0016,0006,你看，我都不知道你结婚我就穿成这样就来了，实在是不好意思，恭喜恭喜啊，恭喜啊伯父,1.0,0.6,0.2,1.0,Positive,train
video_0016,0007,你胃不好，别喝了呗，要喝咱回家喝，咱家也有酒啊,0.8,0.2,0.8,1.0,Positive,test
video_0016,0008,行吧，喝点酒有时有晌的，赶紧,0.0,-0.8,-1.0,0.0,Neutral,train
video_0016,0009,你搁这又唱又跳，穿的跟个鸡毛掸子似的，你嘚瑟什么呀？,-1.0,-1.0,-1.0,-1.0,Negative,valid
video_0016,0010,自己挣的钱，你好意思吗夏洛，从毕业到现在，你挣过一分钱吗,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0016,0011,你可倒好，你随个份子，你把我饭都,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0016,0012,咱俩结婚的时候什么仪式都没有,-1.0,-0.6,-0.8,-1.0,Negative,valid
video_0016,0013,你天天跟我们排名，这大傻子那二傻子，我们就有前途了,-1.0,-0.6,-1.0,-1.0,Negative,train
video_0016,0014,我也不知道我要干什么,-1.0,-0.4,-1.0,-1.0,Negative,train
video_0016,0015,你有什么心结可以对我说，不要伤害女同学。,-1.0,-0.8,-0.8,-1.0,Negative,train
video_0016,0016,讨厌就不愿意和你们这些男孩玩，气死老娘了。,-1.0,-1.0,-0.6,-1.0,Negative,test
video_0016,0017,你们说夏洛什么时候能找她呀？,-1.0,0.0,-0.2,-1.0,Negative,train
video_0016,0018,我警告你别瞎叫，我跟夏洛的事还不一定呢，讨厌。,-1.0,-1.0,-0.2,-1.0,Negative,train
video_0016,0019,我会对你负责任,1.0,0.8,0.6,1.0,Positive,train
video_0016,0020,冬梅，你是入学以来第一个主动要求坐在我身边的,1.0,0.6,0.6,1.0,Positive,valid
video_0016,0021,放心吧，让一个人毁灭之前，必须先让其膨胀,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0016,0022,现在好了，汽水不冰了，可我的心却是冰冰的,-1.0,-1.0,-0.6,-1.0,Negative,test
video_0016,0023,好，只要你现在告诉我你讨厌我，我就永远在你面。,-1.0,-0.8,-1.0,-1.0,Negative,test
video_0016,0024,看不出来呀，小伙子啊，挺会聊天啊！,1.0,1.0,1.0,1.0,Positive,train
video_0016,0025,差钱的话，你告诉我个数，我回去凑还不行吗？,0.0,-0.8,-0.6,-0.4,Neutral,train
video_0016,0026,唉，你能不能就我现在这身儿行头记性？即兴赋诗一首。,1.0,0.4,0.4,1.0,Positive,train
video_0016,0027,早就不练了，有一年比赛，我把标枪扎，裁判身上了，后来就被终身禁赛了。,0.4,-0.6,0.2,1.0,Positive,train
video_0016,0028,怎么，吃不惯啊,0.0,-0.8,-0.8,1.0,Neutral,valid
video_0016,0029,哎呀，你慢点吃，又没人跟你抢,1.0,0.2,1.0,1.0,Positive,train
video_0016,0030,曾经做过一个梦，梦见咱俩结婚了,0.0,1.0,0.4,0.0,Neutral,train
video_0016,0031,你为了让我戒烟，把家里所有的打火机都藏在暖气片后面,-0.4,-0.4,-0.6,0.0,Negative,valid
video_0016,0032,也是茴香的味道，能让我在将来厌倦你的时候多去回想你的好。,-1.0,0.6,0.0,-1.0,Negative,train
video_0016,0033,夏洛夏洛，我赢了，夏洛你知道吗，我为了打败你这套连招我练了多少年啊？,1.0,1.0,1.0,1.0,Positive,test
video_0016,0034,大春我真嫉妒你，能像个傻逼似的。,0.8,-0.2,0.2,1.0,Positive,test
video_0016,0035,谁那么不识相？敢抢夏洛的女人。,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0016,0036,夏洛你个王八蛋，你怎么可以这样？,-1.0,-1.0,-1.0,-1.0,Negative,train
video_0016,0037,快带我去检查,-1.0,-0.6,-1.0,-1.0,Negative,valid
video_0016,0038,给我也查查吧,-1.0,0.0,-0.8,-1.0,Negative,test
video_0016,0039,洛儿，你看你现在活成什么样子了,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0016,0040,张扬，谢谢你,-0.6,1.0,0.2,-1.0,Negative,test
video_0016,0041,打今儿起，咱俩各论各的，我管你叫哥,1.0,0.4,1.0,1.0,Positive,valid
video_0016,0042,不许这样对你张叔叔,-1.0,-0.8,-1.0,-1.0,Negative,train
video_0016,0043,那麻烦您能告诉我他现在情况怎么样了吗？,0.6,-0.4,0.6,1.0,Positive,valid
video_0016,0044,病人很不配合治疗，不太乐观。,-1.0,-1.0,-0.6,-0.8,Negative,train
video_0016,0045,夏洛，我跟大春来看你来了,1.0,0.0,1.0,1.0,Positive,train
